applicant_id,age,annual_income,loan_amount,loan_term_months,dti_ratio,employment_years,past_defaults_count,credit_lines_count,repayment_history_score,is_default
CLIENT-12836,38,43734.94,56167.97,36,49.52,0.9,0,10,63.2,1
CLIENT-12837,43,53995.81,7356.52,36,30.46,1.9,1,7,38.5,1
CLIENT-12838,67,28551.1,11042.34,48,20.97,1.2,3,11,84.8,0
CLIENT-12839,62,59246.33,31676.79,36,39.97,0.7,1,1,56.9,1
CLIENT-12840,38,26155.33,18081.47,36,63.56,2.4,0,5,63.1,0
CLIENT-12841,35,24220.33,14678.82,36,48.23,3.9,0,11,55.5,0
CLIENT-12842,54,14527.16,11162.17,36,37.05,0.4,0,6,84.2,0
CLIENT-12843,62,26847.36,30479.54,48,52.73,4.6,0,10,74.0,0
CLIENT-12844,49,22263.38,6303.53,36,50.56,24.8,0,7,78.3,0
CLIENT-12845,53,28551.81,18706.24,24,59.05,16.6,1,10,72.5,0
CLIENT-12846,34,52427.97,17008.25,48,21.26,8.8,0,10,72.5,0
CLIENT-12847,52,12895.01,13771.55,36,57.24,1.5,1,7,75.0,1
CLIENT-12848,66,11105.52,23188.48,48,26.56,0.1,0,3,84.2,1
CLIENT-12849,28,23168.58,13678.99,36,61.75,9.0,0,7,52.8,0
CLIENT-12850,38,47893.65,9189.63,48,25.46,0.3,1,1,61.4,0
CLIENT-12851,69,43188.04,14253.5,12,60.98,1.2,0,11,54.2,0
CLIENT-12852,43,22947.46,4383.17,36,63.01,3.9,0,4,79.0,0
CLIENT-12853,21,73250.84,20514.77,36,18.0,1.0,0,7,76.6,0
CLIENT-12854,51,24463.9,24532.66,48,63.6,9.0,1,7,80.8,0
CLIENT-12855,69,47928.83,8436.9,60,14.71,7.5,1,4,31.7,1
CLIENT-12856,65,29211.81,7142.67,36,22.02,7.0,2,1,63.5,0
CLIENT-12857,35,21563.0,8657.44,48,34.43,8.5,1,8,34.3,1
CLIENT-12858,57,25259.56,12783.16,36,64.65,1.2,0,4,99.3,0
CLIENT-12859,52,56409.92,15539.18,60,36.87,6.5,0,2,71.9,0
CLIENT-12860,58,45098.99,41392.06,48,40.27,2.2,0,4,57.7,0
CLIENT-12861,46,64916.79,37887.01,12,48.19,5.5,0,8,68.2,0
CLIENT-12862,69,45097.93,23910.66,48,63.26,0.7,0,8,69.7,0
CLIENT-12863,46,13812.07,14543.25,36,53.08,6.1,1,5,99.7,0
CLIENT-12864,55,129139.55,6982.44,12,22.33,17.9,0,2,67.1,0
CLIENT-12865,59,45483.34,43292.99,24,26.66,0.2,0,7,72.8,0
CLIENT-12866,38,49454.23,11233.44,60,15.37,0.5,0,3,61.1,0
CLIENT-12867,59,28966.56,16268.11,60,45.44,0.7,0,6,100.0,0
CLIENT-12868,30,70820.73,20726.05,48,19.94,2.8,0,9,93.6,0
CLIENT-12869,66,18847.5,13948.36,60,24.16,1.7,0,5,40.7,0
CLIENT-12870,58,52359.96,29904.62,48,58.85,8.2,0,9,82.8,0
CLIENT-12871,34,10427.69,18375.52,12,27.97,3.2,0,4,76.7,0
CLIENT-12872,26,54520.12,26690.07,24,41.17,3.3,2,9,58.4,1
CLIENT-12873,58,19001.43,18272.31,12,31.87,6.3,0,1,55.1,0
CLIENT-12874,18,42881.54,13009.96,12,14.07,2.2,0,4,39.5,1
CLIENT-12875,19,81994.24,14071.83,24,29.96,2.2,0,11,79.6,0
CLIENT-12876,65,59493.98,12790.16,36,32.44,7.1,0,1,49.6,0
CLIENT-12877,46,75707.23,5437.09,48,59.26,7.6,0,9,74.6,0
CLIENT-12878,50,71147.4,6630.44,48,27.84,0.1,0,8,53.7,0
CLIENT-12879,27,26514.06,22435.13,36,30.86,0.8,0,8,52.1,1
CLIENT-12880,67,51999.95,5532.75,60,53.06,1.2,1,7,70.8,1
CLIENT-12881,57,12900.87,10067.26,36,51.74,2.2,0,9,88.8,0
CLIENT-12882,38,24048.75,6405.6,48,53.91,1.7,0,11,58.5,0
CLIENT-12883,45,83750.12,9697.24,36,62.46,5.5,0,11,69.1,0
CLIENT-12884,28,28824.41,11983.81,24,53.76,8.8,0,3,71.5,0
CLIENT-12885,51,11839.53,10053.1,60,32.42,1.1,0,7,68.8,0
CLIENT-12886,25,121566.82,4915.48,36,55.18,4.1,1,6,74.6,0
CLIENT-12887,39,50886.36,11732.62,36,37.98,2.3,0,5,70.2,0
CLIENT-12888,25,57450.96,6827.9,36,25.27,3.5,3,9,43.9,1
CLIENT-12889,66,20165.29,8556.19,36,26.66,4.8,0,4,89.6,0
CLIENT-12890,32,43063.62,22434.7,60,22.31,11.2,0,3,75.9,0
CLIENT-12891,34,42384.8,26076.12,12,17.97,1.1,2,11,66.8,0
CLIENT-12892,40,22183.61,5336.47,48,20.15,0.5,0,3,55.0,0
CLIENT-12893,41,32797.52,40057.3,12,13.47,4.9,0,2,64.5,0
CLIENT-12894,62,14760.64,9348.2,36,58.86,2.5,0,1,83.1,0
CLIENT-12895,36,29494.95,8771.76,24,61.21,0.9,0,3,50.0,1
CLIENT-12896,22,65140.89,7156.97,48,42.27,0.6,0,8,57.4,0
CLIENT-12897,49,23199.62,13892.97,12,56.23,4.1,1,6,68.7,0
CLIENT-12898,61,114048.46,53481.18,36,20.1,1.8,0,2,45.9,0
CLIENT-12899,18,15341.93,4547.07,24,59.59,29.8,0,8,55.4,0
CLIENT-12900,40,31066.79,3165.86,24,37.85,2.6,3,5,65.9,0
CLIENT-12901,54,24492.98,16122.28,48,13.69,1.2,0,4,33.2,0
CLIENT-12902,25,32594.26,19901.24,24,17.77,5.0,0,1,66.4,1
CLIENT-12903,30,82692.56,13861.5,24,26.99,1.4,3,1,50.3,1
CLIENT-12904,25,20117.12,20273.29,24,12.4,3.4,0,4,87.7,0
CLIENT-12905,40,27701.38,6051.84,36,27.01,3.3,0,9,61.7,0
CLIENT-12906,60,53782.5,6895.27,36,13.3,3.0,1,10,81.1,0
CLIENT-12907,18,38403.17,14570.74,12,22.98,8.0,0,10,75.8,0
CLIENT-12908,62,40340.25,45736.34,24,24.61,1.2,0,6,58.2,0
CLIENT-12909,68,20349.96,19780.99,36,64.69,11.7,0,1,75.3,0
CLIENT-12910,41,34788.77,20435.78,36,22.96,7.8,0,8,95.5,0
CLIENT-12911,52,71606.93,6300.77,48,23.16,2.0,0,9,70.7,0
CLIENT-12912,41,13825.74,17956.07,48,47.77,1.0,0,2,64.7,0
CLIENT-12913,34,23899.54,5840.06,36,57.26,1.6,0,6,75.7,0
CLIENT-12914,22,12218.12,46047.56,36,31.29,2.0,0,7,77.3,0
CLIENT-12915,37,50120.5,6579.08,48,58.16,4.1,0,11,64.5,0
CLIENT-12916,38,75756.71,7650.02,48,28.71,0.2,0,1,26.4,0
CLIENT-12917,57,32531.17,4764.02,36,20.84,12.3,0,11,56.6,0
CLIENT-12918,48,19864.47,14186.86,48,28.13,0.5,0,5,50.4,1
CLIENT-12919,63,20216.45,13775.6,48,43.51,1.6,0,11,69.6,1
CLIENT-12920,53,30386.86,38532.94,36,30.19,0.6,0,11,87.6,0
CLIENT-12921,28,30317.39,23005.54,36,47.01,1.5,0,5,77.3,0
CLIENT-12922,69,62761.62,7680.68,48,23.03,9.1,0,3,62.5,0
CLIENT-12923,32,24310.76,24621.54,24,48.55,4.8,0,2,73.9,0
CLIENT-12924,36,47148.01,5594.5,48,29.11,1.3,0,1,69.7,0
CLIENT-12925,24,30233.87,8080.05,48,35.07,10.3,0,6,77.8,0
CLIENT-12926,68,23228.75,14514.76,48,40.68,8.1,0,7,78.6,0
CLIENT-12927,45,29785.42,6049.19,36,47.74,7.0,3,2,89.5,0
CLIENT-12928,68,44441.23,28148.83,24,23.13,9.4,0,2,67.9,0
CLIENT-12929,60,62878.53,65875.31,12,55.98,4.8,0,5,43.0,0
CLIENT-12930,22,31220.06,10870.79,48,49.7,3.5,0,5,50.1,0
CLIENT-12931,22,17634.93,8466.05,48,22.88,2.3,0,3,70.3,0
CLIENT-12932,47,66159.84,12201.17,36,63.62,1.3,1,3,66.0,1
CLIENT-12933,49,21186.05,9043.84,24,46.56,4.1,3,1,80.8,1
CLIENT-12934,25,42467.48,16045.94,60,34.88,11.0,0,3,85.6,0
CLIENT-12935,27,35778.43,5293.93,60,18.66,4.5,1,9,70.5,0
CLIENT-12936,55,33019.64,16696.5,36,39.33,12.6,0,2,51.3,0
CLIENT-12937,64,27114.24,50937.07,36,19.06,2.2,0,1,78.4,0
CLIENT-12938,49,52685.17,3289.53,48,33.62,5.9,0,9,74.2,0
CLIENT-12939,65,4233.41,5895.51,48,32.48,5.2,0,5,79.5,0
CLIENT-12940,45,71817.42,9783.57,60,49.6,5.5,0,8,59.1,0
CLIENT-12941,34,21004.57,19522.54,24,20.58,5.2,0,11,100.0,0
CLIENT-12942,48,46386.98,24916.05,36,55.2,1.3,0,4,43.8,1
CLIENT-12943,25,44936.94,23551.72,36,27.94,0.8,0,8,71.4,0
CLIENT-12944,57,78040.75,4087.99,48,34.42,19.2,0,5,80.7,0
CLIENT-12945,42,40890.35,8332.83,48,52.48,0.2,0,6,82.4,1
CLIENT-12946,26,22082.36,7113.7,60,44.4,3.2,0,6,70.1,0
CLIENT-12947,19,13865.33,12763.7,36,26.94,2.8,0,6,79.3,0
CLIENT-12948,32,29457.92,13531.78,48,31.24,2.2,0,2,83.6,0
CLIENT-12949,67,11215.98,5123.23,36,26.82,7.6,0,10,71.6,0
CLIENT-12950,20,24907.11,9821.33,36,42.71,6.8,0,10,73.4,0
CLIENT-12951,66,30467.68,20057.59,24,28.29,11.8,0,9,79.6,0
CLIENT-12952,53,24005.79,8605.6,48,49.91,2.5,0,7,70.3,0
CLIENT-12953,21,37237.22,11612.49,60,41.89,4.2,0,3,90.0,0
CLIENT-12954,31,31518.74,43819.0,24,18.01,11.1,0,2,85.0,0
CLIENT-12955,58,29833.53,53799.56,12,27.06,25.5,0,4,65.4,0
CLIENT-12956,58,8480.37,2942.6,48,22.18,17.4,0,8,59.2,0
CLIENT-12957,42,16700.22,14468.49,36,31.47,6.3,1,9,81.6,1
CLIENT-12958,67,53401.5,102942.2,60,38.38,0.8,0,10,71.3,1
CLIENT-12959,27,58838.62,18679.7,24,37.87,0.1,0,2,61.1,0
CLIENT-12960,38,12048.96,13533.77,12,51.5,8.7,1,6,62.8,0
CLIENT-12961,53,22273.86,33485.97,36,20.4,9.2,1,8,79.7,1
CLIENT-12962,29,69090.96,15563.21,12,62.06,6.9,0,3,63.0,0
CLIENT-12963,44,23604.12,21947.23,24,28.86,1.6,0,11,91.7,0
CLIENT-12964,57,33965.67,11530.91,24,26.51,5.1,0,9,55.0,0
CLIENT-12965,19,86256.72,15405.15,24,47.68,1.9,0,4,62.5,0
CLIENT-12966,30,29233.0,18009.26,24,54.3,3.0,0,5,56.0,1
CLIENT-12967,49,26827.11,24486.84,60,30.82,2.4,0,7,51.7,0
CLIENT-12968,48,33050.04,9875.34,24,51.08,12.2,0,11,58.1,0
CLIENT-12969,33,110419.99,9689.23,36,58.61,1.3,0,11,62.4,0
CLIENT-12970,49,47463.73,3466.02,48,52.17,4.3,0,5,63.7,1
CLIENT-12971,49,36733.67,10188.29,36,11.88,2.2,0,4,37.5,0
CLIENT-12972,51,26512.83,26033.12,36,55.51,5.4,0,4,52.1,0
CLIENT-12973,28,50175.9,18476.54,48,52.6,4.2,0,5,72.7,1
CLIENT-12974,27,53950.37,6649.35,48,46.81,12.9,0,3,59.5,0
CLIENT-12975,32,19074.22,3523.8,48,51.8,0.5,1,9,85.6,0
CLIENT-12976,34,54829.13,12092.07,36,63.87,1.2,0,2,66.4,0
CLIENT-12977,57,33166.93,25505.38,48,33.71,7.3,0,7,78.9,1
CLIENT-12978,35,36859.89,9554.53,36,13.7,2.3,0,4,64.4,0
CLIENT-12979,26,21363.23,4858.84,24,35.35,0.9,0,8,83.7,0
CLIENT-12980,42,28567.09,8842.68,48,12.55,3.5,0,7,35.0,1
CLIENT-12981,57,19573.16,16786.18,36,26.18,5.3,0,8,71.6,0
CLIENT-12982,31,19016.63,31879.11,60,42.28,0.2,0,4,93.0,0
CLIENT-12983,42,45535.8,11162.48,12,27.03,1.7,0,11,48.1,0
CLIENT-12984,67,29346.54,27957.05,36,47.7,8.3,0,2,81.3,0
CLIENT-12985,39,16650.86,25869.75,60,55.21,3.7,0,7,75.9,0
CLIENT-12986,69,134085.32,5862.52,24,33.12,0.2,1,9,48.6,0
CLIENT-12987,47,18494.1,32064.21,60,59.51,1.7,0,6,75.2,0
CLIENT-12988,37,69930.82,16425.31,60,14.39,5.1,0,7,75.1,0
CLIENT-12989,38,14974.77,5740.62,48,56.21,1.1,0,6,68.6,1
CLIENT-12990,61,47757.98,45824.86,36,55.57,8.8,1,2,87.1,0
CLIENT-12991,49,31246.54,12235.5,36,27.71,5.6,0,9,85.0,0
CLIENT-12992,68,24898.58,3427.51,48,26.43,3.2,0,5,82.2,0
CLIENT-12993,63,40865.66,8148.7,48,26.78,12.4,0,3,91.0,0
CLIENT-12994,66,37697.76,6858.76,36,54.63,2.5,0,4,57.8,0
CLIENT-12995,38,22303.99,8289.81,60,55.74,1.3,0,4,62.2,0
CLIENT-12996,52,21706.28,9782.69,36,28.13,5.4,2,9,60.1,0
CLIENT-12997,49,14124.29,11157.06,60,42.59,4.3,0,11,62.3,0
CLIENT-12998,47,43622.95,10867.13,12,17.64,2.0,3,5,62.6,0
CLIENT-12999,56,17115.11,12478.47,24,35.78,2.1,0,2,68.0,0
CLIENT-13000,66,36402.22,20154.35,36,64.93,2.5,1,6,64.2,0
CLIENT-13001,29,51817.69,7922.76,36,18.74,1.7,0,7,53.7,0
CLIENT-13002,58,41143.98,30537.18,48,62.12,6.2,0,8,81.9,0
CLIENT-13003,64,23532.11,5666.75,24,55.33,5.3,0,5,56.9,0
CLIENT-13004,35,62648.03,20549.32,60,63.47,2.9,0,8,93.6,0
CLIENT-13005,38,28430.48,42204.83,36,19.88,2.5,0,8,82.1,0
CLIENT-13006,30,16309.51,11799.95,36,21.74,2.3,0,4,52.3,0
CLIENT-13007,38,30630.87,15297.21,24,10.93,1.7,0,7,69.7,0
CLIENT-13008,25,51641.37,6784.66,36,49.86,0.4,0,9,48.8,0
CLIENT-13009,63,24230.11,9337.12,12,45.43,1.6,0,10,89.1,0
CLIENT-13010,57,61507.2,40029.62,24,19.79,1.9,1,4,70.1,0
CLIENT-13011,63,22875.1,22560.09,48,53.51,4.0,0,9,69.5,0
CLIENT-13012,24,24821.66,17907.61,24,26.46,7.4,0,4,73.3,0
CLIENT-13013,40,19386.89,3440.66,24,17.42,2.5,0,1,67.4,0
CLIENT-13014,61,54733.2,8090.69,48,33.24,14.5,1,4,60.1,1
CLIENT-13015,49,35173.72,45129.63,12,15.0,8.8,0,2,68.6,0
CLIENT-13016,28,20173.86,17811.19,36,24.48,20.9,0,6,88.8,0
CLIENT-13017,39,28631.82,19436.67,12,30.42,10.4,0,8,61.7,0
CLIENT-13018,39,5752.04,15053.84,36,56.85,4.8,0,6,90.9,0
CLIENT-13019,60,57918.0,8698.51,36,53.59,4.6,0,9,62.9,0
CLIENT-13020,42,32779.28,16861.35,12,34.35,0.7,0,6,72.7,0
CLIENT-13021,39,8572.01,4577.23,48,49.85,6.4,0,11,99.4,0
CLIENT-13022,45,15153.57,4342.4,60,41.28,4.6,0,7,78.5,0
CLIENT-13023,46,28199.05,7984.9,24,28.75,3.5,1,5,75.3,0
CLIENT-13024,30,16506.3,15283.28,60,49.92,5.9,0,8,79.8,0
CLIENT-13025,35,58454.83,4452.53,24,47.59,2.9,0,2,85.0,0
CLIENT-13026,19,46683.39,14602.24,12,44.05,3.7,0,2,57.4,0
CLIENT-13027,46,45058.71,6659.56,12,43.99,2.5,0,11,77.5,0
CLIENT-13028,38,7611.32,7318.22,36,47.56,6.3,0,8,73.9,0
CLIENT-13029,32,26495.36,33180.31,36,31.15,10.5,0,6,37.5,0
CLIENT-13030,69,23895.13,13713.09,36,57.8,9.2,0,2,73.7,0
CLIENT-13031,44,20487.44,7096.35,48,18.93,7.7,0,6,55.1,0
CLIENT-13032,67,28307.86,15226.36,48,58.61,0.1,0,11,71.7,1
CLIENT-13033,48,18476.54,4775.56,36,28.83,12.1,0,8,84.8,0
CLIENT-13034,32,41321.26,17459.36,48,16.88,1.6,0,6,56.0,0
CLIENT-13035,68,57522.46,29002.08,60,43.0,10.9,0,9,68.2,0
CLIENT-13036,40,54624.09,21230.84,12,30.68,1.1,1,6,63.6,0
CLIENT-13037,41,33431.48,60500.08,36,54.85,2.9,0,3,87.1,0
CLIENT-13038,61,120516.72,3439.65,36,33.69,6.9,0,9,61.8,0
CLIENT-13039,30,71968.59,14601.48,36,46.77,5.1,1,10,73.3,0
CLIENT-13040,39,34168.69,5216.33,36,26.95,2.7,1,5,79.5,0
CLIENT-13041,60,27190.87,11834.15,36,21.52,5.7,0,6,81.4,0
CLIENT-13042,54,81049.58,13374.17,36,31.34,4.0,0,4,55.5,0
CLIENT-13043,50,66472.82,65899.88,36,43.37,1.6,1,3,66.2,0
CLIENT-13044,20,15580.01,12812.24,36,46.13,5.2,0,10,94.0,0
CLIENT-13045,36,69667.75,12646.03,24,41.8,1.1,0,5,69.8,0
CLIENT-13046,40,33102.89,27000.52,36,64.34,5.9,0,3,85.5,0
CLIENT-13047,46,21664.99,12874.77,36,48.01,0.0,0,2,100.0,0
CLIENT-13048,47,11075.34,48136.83,36,61.23,4.0,0,6,69.0,0
CLIENT-13049,56,30904.29,21349.4,60,16.49,2.6,2,8,82.5,1
CLIENT-13050,61,36050.05,23859.84,36,13.38,1.8,1,3,84.3,0
CLIENT-13051,64,94126.66,3614.49,12,27.1,3.6,1,6,49.6,0
CLIENT-13052,42,64494.83,53618.48,36,17.51,5.2,0,11,76.0,0
CLIENT-13053,54,25597.96,8437.82,48,38.92,16.8,0,9,92.5,0
CLIENT-13054,64,45871.78,13269.04,48,38.54,9.0,0,1,46.3,0
CLIENT-13055,25,59620.2,8460.02,36,41.63,6.3,0,3,68.3,0
CLIENT-13056,59,38237.59,6522.57,24,50.99,3.3,0,2,71.7,0
CLIENT-13057,33,25532.5,5758.79,36,63.42,2.5,2,8,68.5,1
CLIENT-13058,25,26388.84,14360.97,36,58.3,0.2,0,9,67.0,0
CLIENT-13059,18,45765.41,3364.63,60,16.51,2.2,0,10,53.3,0
CLIENT-13060,61,46527.01,11271.56,36,28.62,9.4,2,6,75.8,0
CLIENT-13061,22,30461.75,28013.39,36,24.07,2.4,0,3,58.8,0
CLIENT-13062,20,7544.01,20792.75,36,19.72,3.1,0,10,59.2,0
CLIENT-13063,18,16742.18,18082.59,36,39.96,1.6,1,8,41.7,1
CLIENT-13064,21,52670.63,7138.31,48,40.43,1.6,0,10,48.6,1
CLIENT-13065,57,10112.19,4401.64,36,22.5,0.3,1,7,92.2,0
CLIENT-13066,52,73902.99,27701.89,60,49.15,4.8,0,2,71.2,0
CLIENT-13067,49,67622.39,9756.88,36,50.31,3.0,1,11,81.1,0
CLIENT-13068,59,37222.1,12604.95,12,11.15,4.7,0,7,56.7,1
CLIENT-13069,51,51987.5,11633.96,36,31.77,4.0,0,1,40.8,0
CLIENT-13070,60,49874.48,21389.92,12,58.96,8.0,0,8,60.1,1
CLIENT-13071,42,33856.16,48548.63,24,38.62,7.0,0,5,41.3,1
CLIENT-13072,27,15925.34,37185.04,36,29.12,7.4,0,9,59.5,0
CLIENT-13073,38,64884.48,2610.86,48,23.95,3.5,2,11,87.3,0
CLIENT-13074,63,84485.74,10764.65,36,23.38,2.2,0,3,68.5,0
CLIENT-13075,56,17585.78,5204.5,12,15.49,13.5,2,7,91.7,0
CLIENT-13076,44,15572.27,25768.3,36,54.95,0.3,0,8,78.6,0
CLIENT-13077,44,33453.84,13397.03,36,14.77,0.8,0,1,86.0,0
CLIENT-13078,19,24940.92,20420.74,60,26.08,2.7,0,6,66.3,0
CLIENT-13079,58,39615.25,10138.68,36,12.51,4.8,3,11,49.1,0
CLIENT-13080,65,74966.48,6453.9,48,52.98,0.0,0,2,54.8,0
CLIENT-13081,30,9438.93,7275.03,24,12.16,6.4,0,8,88.4,0
CLIENT-13082,26,93785.28,4568.28,48,26.96,4.1,0,6,72.7,0
CLIENT-13083,69,28452.72,5516.26,48,41.53,3.3,0,11,49.4,0
CLIENT-13084,53,49368.48,4759.96,60,32.53,2.8,2,11,79.7,1
CLIENT-13085,39,52640.21,6470.5,12,25.52,3.7,0,3,46.6,0
CLIENT-13086,59,56455.31,6219.25,36,25.14,0.9,2,4,76.9,0
CLIENT-13087,43,37689.8,17603.71,36,53.88,0.6,0,7,66.1,0
CLIENT-13088,29,43361.9,17126.86,12,63.57,1.7,1,9,80.3,0
CLIENT-13089,34,43192.11,17590.3,36,29.14,6.2,0,11,66.0,0
CLIENT-13090,31,24880.27,30409.09,60,12.15,4.4,0,10,80.9,0
CLIENT-13091,31,12646.89,12646.85,36,12.01,3.3,0,2,47.0,0
CLIENT-13092,51,17474.33,7734.37,60,51.76,4.2,0,9,75.0,0
CLIENT-13093,37,34113.8,62817.09,12,40.38,4.1,0,6,63.3,0
CLIENT-13094,28,22650.02,25183.7,48,53.1,1.8,0,2,75.6,0
CLIENT-13095,33,22681.44,14862.91,36,48.36,0.5,0,8,65.4,0
CLIENT-13096,68,106889.47,14157.67,36,59.91,11.4,0,4,56.6,0
CLIENT-13097,48,60799.5,16362.66,60,58.72,4.6,0,11,68.4,0
CLIENT-13098,23,31218.13,11597.32,24,53.36,6.0,0,8,88.6,0
CLIENT-13099,36,54351.15,14614.32,48,36.14,3.1,0,11,60.9,0
CLIENT-13100,54,28221.48,18950.12,36,26.95,7.1,3,7,73.0,1
CLIENT-13101,21,38810.03,8033.89,24,37.89,4.4,0,7,59.9,0
CLIENT-13102,64,47333.67,4256.14,60,37.61,0.3,0,11,40.5,0
CLIENT-13103,21,28266.61,3124.56,36,43.57,11.0,0,7,71.1,0
CLIENT-13104,37,24073.08,24872.78,48,20.24,1.8,0,2,100.0,0
CLIENT-13105,27,75686.8,4411.43,36,46.06,0.7,0,8,49.9,0
CLIENT-13106,41,52494.72,18503.97,48,35.11,0.5,0,2,84.4,0
CLIENT-13107,52,9388.43,5954.79,36,44.11,6.4,0,3,34.4,0
CLIENT-13108,43,24321.56,6022.32,24,23.18,6.1,0,10,69.2,0
CLIENT-13109,54,22725.35,8080.92,36,33.89,6.0,1,7,49.1,0
CLIENT-13110,55,25017.16,15304.35,24,21.56,12.4,0,7,76.5,0
CLIENT-13111,38,60927.59,5420.73,36,58.14,2.1,2,7,61.7,0
CLIENT-13112,57,36736.41,8674.54,24,36.84,4.1,2,4,61.2,0
CLIENT-13113,56,15775.64,13121.36,12,22.37,4.8,0,5,53.0,0
CLIENT-13114,38,28855.94,5726.25,24,12.27,19.4,0,7,37.8,0
CLIENT-13115,27,50263.91,36306.93,36,47.17,1.9,0,8,65.6,0
CLIENT-13116,55,31831.54,4000.7,36,21.81,15.7,0,3,59.3,0
CLIENT-13117,63,24666.33,11467.61,36,64.43,0.8,0,6,63.7,1
CLIENT-13118,21,44299.63,32558.0,24,39.35,7.2,0,9,64.9,0
CLIENT-13119,62,95886.02,5286.3,36,25.89,5.0,0,10,57.4,0
CLIENT-13120,37,47899.24,12372.88,48,46.17,8.5,0,11,71.8,0
CLIENT-13121,34,79266.03,14661.8,36,25.14,0.1,1,5,66.7,1
CLIENT-13122,24,25679.07,7595.12,48,55.12,0.4,2,4,82.4,1
CLIENT-13123,21,36133.75,12654.42,36,26.95,0.4,0,9,100.0,0
CLIENT-13124,46,35698.67,19791.57,48,64.35,4.5,0,4,73.4,0
CLIENT-13125,31,38995.73,9633.5,24,43.28,4.6,0,3,86.6,0
CLIENT-13126,20,47302.18,22811.74,12,56.44,11.8,1,7,71.9,0
CLIENT-13127,41,20923.3,17586.94,48,14.0,3.2,2,5,77.0,0
CLIENT-13128,54,53551.53,8883.67,48,29.16,0.4,0,1,65.1,0
CLIENT-13129,33,13674.23,29413.77,24,50.56,1.2,0,8,68.5,0
CLIENT-13130,69,16293.9,7953.31,36,46.03,0.0,0,11,58.1,0
CLIENT-13131,21,130793.58,24321.73,36,20.68,7.5,0,1,91.3,0
CLIENT-13132,41,26740.31,8053.72,36,29.59,8.5,0,9,84.5,0
CLIENT-13133,51,56258.45,10708.02,48,24.49,30.9,0,1,73.8,0
CLIENT-13134,47,100606.71,11922.1,24,43.74,2.7,2,4,54.6,0
CLIENT-13135,35,9057.3,16932.81,36,28.95,0.1,0,10,67.4,0
CLIENT-13136,36,71378.19,2466.58,12,27.0,1.3,1,4,84.5,0
CLIENT-13137,48,53603.31,18409.29,36,21.41,4.4,0,11,100.0,0
CLIENT-13138,36,97172.05,12434.93,12,32.5,16.3,0,9,71.2,0
CLIENT-13139,66,17873.71,16317.9,48,20.75,0.5,0,1,88.4,0
CLIENT-13140,63,86747.15,18991.41,36,62.94,0.6,2,10,72.6,1
CLIENT-13141,36,23303.33,17600.21,48,18.5,6.0,0,9,89.1,0
CLIENT-13142,39,68382.12,3277.54,12,60.23,5.5,1,4,38.6,0
CLIENT-13143,41,35539.05,6356.88,24,33.57,1.4,1,7,57.1,0
CLIENT-13144,62,57668.21,16864.59,24,30.78,8.4,0,9,74.7,0
CLIENT-13145,29,37396.09,15364.08,36,22.72,0.7,1,11,51.7,0
CLIENT-13146,47,12044.45,7687.2,48,44.97,13.0,1,7,76.4,0
CLIENT-13147,55,5584.07,22389.5,36,47.7,1.1,0,2,70.6,0
CLIENT-13148,48,41189.94,11164.59,24,35.72,0.4,0,6,45.9,0
CLIENT-13149,53,31000.51,24834.98,12,13.06,2.1,1,6,43.1,1
CLIENT-13150,36,46116.8,31163.88,12,60.52,1.0,1,3,75.0,1
CLIENT-13151,65,31216.68,16233.16,48,63.92,3.7,0,4,52.8,1
CLIENT-13152,62,121886.61,19710.11,36,33.71,5.8,1,6,63.1,0
CLIENT-13153,53,41702.75,8726.14,48,43.75,3.4,1,11,79.5,0
CLIENT-13154,47,27773.33,24947.95,36,34.77,5.4,0,6,68.8,0
CLIENT-13155,66,44463.23,15563.55,24,27.7,2.3,0,1,63.7,0
CLIENT-13156,50,28079.5,10869.35,24,14.25,0.1,0,10,47.2,0
CLIENT-13157,35,38397.9,5692.06,48,35.08,18.3,0,8,92.5,0
CLIENT-13158,69,17492.23,9510.87,48,55.01,8.6,0,9,82.1,0
CLIENT-13159,66,36128.92,6144.83,36,10.94,0.4,2,2,60.3,0
CLIENT-13160,45,27263.08,22766.44,12,42.02,3.0,0,4,56.5,0
CLIENT-13161,64,18515.4,31391.77,12,58.44,5.0,1,11,61.6,1
CLIENT-13162,28,118829.09,25371.67,24,21.97,1.1,0,6,55.3,0
CLIENT-13163,62,18953.78,76131.26,12,20.08,4.3,1,2,65.5,1
CLIENT-13164,50,36467.57,9679.01,24,52.48,3.8,1,11,86.7,0
CLIENT-13165,34,22433.6,20284.26,36,24.03,1.2,1,7,85.2,1
CLIENT-13166,23,43400.39,5843.3,24,20.56,0.8,1,6,85.1,0
CLIENT-13167,21,16905.07,11636.76,24,30.79,7.1,1,8,50.5,0
CLIENT-13168,37,60126.99,4749.79,48,31.59,1.9,0,7,54.5,0
CLIENT-13169,65,123215.94,19885.3,36,58.08,1.4,0,10,84.4,0
CLIENT-13170,64,21944.6,10416.6,60,44.01,6.7,0,1,76.8,0
CLIENT-13171,44,75371.26,3170.97,36,32.33,6.7,0,10,63.5,0
CLIENT-13172,32,28879.07,8270.8,36,39.39,1.6,0,10,80.7,0
CLIENT-13173,23,89632.63,46872.2,24,62.47,10.3,0,5,77.6,0
CLIENT-13174,64,135009.36,17806.18,36,16.23,5.8,1,6,47.0,0
